date_btc,open_btc,high_btc,low_btc,close_btc,volume_usd_btc
2020-06-12 00:00:00+00:00,9265.95,9555.0,9230.0,9463.07,65618208.067890525
2020-06-13 00:00:00+00:00,9465.92,9500.0,9345.71,9473.46,27839488.47022841
2020-06-14 00:00:00+00:00,9478.93,9479.59,9235.01,9329.99,32442729.73349431
2020-06-15 00:00:00+00:00,9329.99,9505.4,8900.0,9435.15,111005610.95937656
2020-06-16 00:00:00+00:00,9435.41,9596.31,9374.9,9530.3,65418058.94390401
2020-06-17 00:00:00+00:00,9530.62,9566.53,9230.32,9461.29,55843999.82236737
2020-06-18 00:00:00+00:00,9459.82,9478.69,9250.0,9374.78,37471116.09348626
2020-06-19 00:00:00+00:00,9374.83,9429.99,9225.15,9304.32,49367863.30897651
2020-06-20 00:00:00+00:00,9287.6,9400.0,9138.0,9355.46,28738044.47592316
2020-06-21 00:00:00+00:00,9355.93,9421.26,9271.52,9283.03,13323115.090730924
2020-06-22 00:00:00+00:00,9287.89,9798.76,9267.2,9683.12,64060088.37105312
2020-06-23 00:00:00+00:00,9688.26,9725.3,9571.0,9622.81,46825697.24875131
2020-06-24 00:00:00+00:00,9617.88,9666.35,9193.99,9286.06,93534539.6862588
2020-06-25 00:00:00+00:00,9286.3,9343.49,8989.0,9239.48,80394990.0052932
2020-06-26 00:00:00+00:00,9237.98,9289.71,9024.61,9158.26,72463667.64687572
2020-06-27 00:00:00+00:00,9158.13,9189.0,8830.63,9009.3,39638001.204734966
2020-06-28 00:00:00+00:00,9008.33,9191.72,8933.06,9118.01,29468107.00545429
2020-06-29 00:00:00+00:00,9118.8,9240.36,9014.92,9188.88,45418109.93060606
2020-06-30 00:00:00+00:00,9187.85,9201.95,9060.0,9132.96,25404526.953055505
2020-07-01 00:00:00+00:00,9136.89,9300.0,9089.8,9233.38,39902657.30909264
2020-07-02 00:00:00+00:00,9230.97,9268.54,8939.0,9092.92,62432434.03229948
2020-07-03 00:00:00+00:00,9091.68,9127.11,9027.17,9063.08,31811442.86599272
2020-07-04 00:00:00+00:00,9053.87,9196.0,9045.94,9138.52,19925376.526958965
2020-07-05 00:00:00+00:00,9142.16,9147.37,8905.0,9076.82,27846574.649930507
2020-07-06 00:00:00+00:00,9077.18,9376.34,9060.5,9348.22,50119105.93465941
2020-07-07 00:00:00+00:00,9346.9,9385.81,9201.78,9257.16,43534809.528127775
2020-07-08 00:00:00+00:00,9257.21,9479.57,9228.91,9437.16,59223337.95167063
2020-07-09 00:00:00+00:00,9441.76,9448.5,9157.11,9234.9,42253809.7175209
2020-07-10 00:00:00+00:00,9234.91,9318.92,9053.14,9283.53,36301636.064397365
2020-07-11 00:00:00+00:00,9291.0,9304.95,9180.0,9238.3,13424777.539283104
2020-07-12 00:00:00+00:00,9234.07,9347.76,9153.48,9306.17,18958098.001084875
2020-07-13 00:00:00+00:00,9304.94,9351.17,9190.49,9233.1,35779861.58539021
2020-07-14 00:00:00+00:00,9234.19,9282.08,9095.0,9251.59,41446296.16049555
2020-07-15 00:00:00+00:00,9256.33,9276.98,9153.38,9190.07,35014611.60075447
2020-07-16 00:00:00+00:00,9191.0,9217.5,9026.51,9132.87,50613031.17134319
2020-07-17 00:00:00+00:00,9134.44,9184.28,9073.53,9156.5,32903856.466541447
2020-07-18 00:00:00+00:00,9150.51,9214.63,9122.72,9177.43,12465568.442308566
2020-07-19 00:00:00+00:00,9175.7,9243.36,9106.3,9211.99,14604681.287059397
2020-07-20 00:00:00+00:00,9213.15,9224.73,9128.21,9162.43,28081083.211099043
2020-07-21 00:00:00+00:00,9161.77,9442.89,9152.23,9391.25,52210413.11143969
2020-07-22 00:00:00+00:00,9395.98,9573.0,9280.8,9539.51,52665370.255076855
2020-07-23 00:00:00+00:00,9537.23,9690.0,9453.38,9617.2,100152980.7695038
2020-07-24 00:00:00+00:00,9614.85,9650.55,9474.35,9547.91,76506496.65256569
2020-07-25 00:00:00+00:00,9549.34,9751.82,9532.79,9710.98,49190482.62775634
2020-07-26 00:00:00+00:00,9712.45,10200.0,9657.0,9944.65,90398999.70631751
2020-07-27 00:00:00+00:00,9941.25,11417.11,9933.77,11046.19,306386318.6293253
2020-07-28 00:00:00+00:00,11049.4,11263.85,10583.48,10939.27,186649913.85312825
2020-07-29 00:00:00+00:00,10931.91,11358.47,10855.81,11111.17,138365878.1758232
2020-07-30 00:00:00+00:00,11105.01,11189.0,10832.0,11112.12,116197750.3302528
2020-07-31 00:00:00+00:00,11110.84,11457.95,10973.8,11356.74,118308923.68911047
2020-08-01 00:00:00+00:00,11357.98,11883.36,11228.0,11817.49,132306343.44875886
2020-08-02 00:00:00+00:00,11808.21,12100.0,10559.59,11071.66,140127479.73820966
2020-08-03 00:00:00+00:00,11074.92,11480.0,10933.26,11236.39,78482484.90927984
2020-08-04 00:00:00+00:00,11236.39,11420.0,11000.79,11192.42,61805780.19906083
2020-08-05 00:00:00+00:00,11193.48,11795.86,11094.35,11755.24,88338176.75446112
2020-08-06 00:00:00+00:00,11759.9,11913.5,11575.57,11770.08,116005842.13264754
2020-08-07 00:00:00+00:00,11770.26,11920.0,11219.0,11600.85,121847924.12013276
2020-08-08 00:00:00+00:00,11601.75,11817.95,11527.0,11776.9,46916212.263188384
2020-08-09 00:00:00+00:00,11767.93,11808.28,11527.92,11683.03,30954061.533607963
2020-08-10 00:00:00+00:00,11684.6,12080.0,11510.0,11895.12,91612979.5897886
2020-08-11 00:00:00+00:00,11896.37,11945.05,11130.0,11392.64,119288779.74929878
2020-08-12 00:00:00+00:00,11386.5,11625.0,11150.0,11565.35,65559363.88129323
2020-08-13 00:00:00+00:00,11567.74,11806.61,11270.91,11793.26,80660605.75780119
2020-08-14 00:00:00+00:00,11797.55,11862.0,11652.01,11779.77,65104391.58418784
2020-08-15 00:00:00+00:00,11771.97,11986.93,11667.7,11852.2,47209397.75541261
2020-08-16 00:00:00+00:00,11858.6,11938.55,11685.97,11914.02,29715591.29783152
2020-08-17 00:00:00+00:00,11916.83,12473.0,11771.44,12298.38,120257600.4981783
2020-08-18 00:00:00+00:00,12301.27,12408.53,11823.0,11958.1,105448772.02349496
2020-08-19 00:00:00+00:00,11950.0,12022.18,11574.4,11757.55,110538620.25123008
2020-08-20 00:00:00+00:00,11762.18,11894.12,11675.29,11859.37,49711608.134621024
2020-08-21 00:00:00+00:00,11857.18,11887.67,11485.49,11531.74,73701422.90745665
2020-08-22 00:00:00+00:00,11527.81,11694.02,11367.0,11667.7,39686770.56550328
2020-08-23 00:00:00+00:00,11678.17,11715.09,11524.7,11644.65,19014210.337501183
2020-08-24 00:00:00+00:00,11653.7,11832.55,11588.61,11761.8,33956999.75639515
2020-08-25 00:00:00+00:00,11750.4,11772.22,11112.75,11328.88,80137027.60779011
2020-08-26 00:00:00+00:00,11328.5,11549.8,11250.14,11469.3,49009238.38265578
2020-08-27 00:00:00+00:00,11462.91,11602.92,11122.72,11330.0,88330444.0428179
2020-08-28 00:00:00+00:00,11332.26,11555.61,11277.95,11536.58,69755901.71184874
2020-08-29 00:00:00+00:00,11538.74,11592.0,11423.64,11471.71,24043970.002107203
2020-08-30 00:00:00+00:00,11471.71,11715.69,11458.62,11708.97,27266175.17412117
2020-08-31 00:00:00+00:00,11713.11,11780.0,11573.39,11655.0,52846311.97892655
2020-09-01 00:00:00+00:00,11658.48,12065.82,11515.0,11923.96,94924527.6313521
2020-09-02 00:00:00+00:00,11919.53,11956.45,11155.32,11398.44,148818863.3299251
2020-09-03 00:00:00+00:00,11395.1,11477.35,9987.86,10160.0,188516069.1142248
2020-09-04 00:00:00+00:00,10160.0,10646.75,9902.43,10456.32,182100577.6746608
2020-09-05 00:00:00+00:00,10460.2,10567.9,9850.0,10167.19,123688676.29548784
2020-09-06 00:00:00+00:00,10165.47,10353.39,10000.0,10260.17,52544914.12502733
2020-09-07 00:00:00+00:00,10258.43,10415.66,9880.0,10377.14,90541501.60802227
2020-09-08 00:00:00+00:00,10377.5,10446.18,9825.07,10123.96,106917873.08521484
2020-09-09 00:00:00+00:00,10126.01,10353.39,9981.38,10232.8,60089247.82648672
2020-09-10 00:00:00+00:00,10221.76,10495.75,10220.0,10342.59,105734274.84308538
2020-09-11 00:00:00+00:00,10341.38,10409.44,10200.5,10393.04,54519211.059127785
2020-09-12 00:00:00+00:00,10400.46,10482.42,10275.0,10443.33,26204819.637487017
2020-09-13 00:00:00+00:00,10446.4,10576.78,10214.9,10334.78,44699014.49291096
2020-09-14 00:00:00+00:00,10338.82,10765.03,10250.13,10675.15,78197955.2561912
2020-09-15 00:00:00+00:00,10671.4,10940.01,10611.17,10783.83,69627555.64889133
2020-09-16 00:00:00+00:00,10785.0,11100.0,10662.81,10951.54,90900408.52996032
2020-09-17 00:00:00+00:00,10950.15,11054.0,10739.23,10940.47,60453945.55170746
2020-09-18 00:00:00+00:00,10947.35,11040.18,10816.54,10931.2,48085522.32334054
2020-09-19 00:00:00+00:00,10935.49,11183.01,10890.53,11077.22,24960870.722545862
2020-09-20 00:00:00+00:00,11070.84,11079.25,10755.9,10923.5,35501566.115043595
2020-09-21 00:00:00+00:00,10921.53,10996.98,10286.56,10411.29,103571734.1654305
2020-09-22 00:00:00+00:00,10418.83,10573.05,10353.39,10534.31,50570993.33189774
2020-09-23 00:00:00+00:00,10525.72,10541.39,10138.3,10233.42,58446752.42644038
2020-09-24 00:00:00+00:00,10236.86,10795.53,10193.2,10744.02,72027037.84242257
2020-09-25 00:00:00+00:00,10738.46,10762.65,10553.14,10689.81,67845271.47552872
2020-09-26 00:00:00+00:00,10694.23,10830.0,10655.29,10729.09,27362573.148396943
2020-09-27 00:00:00+00:00,10731.09,10807.14,10593.58,10780.66,24653877.643261723
2020-09-28 00:00:00+00:00,10779.99,10950.0,10628.52,10689.48,53357294.38857633
2020-09-29 00:00:00+00:00,10681.41,10865.0,10636.66,10836.42,43664181.13546626
2020-09-30 00:00:00+00:00,10840.0,10847.5,10658.56,10778.22,46396170.42262508
2020-10-01 00:00:00+00:00,10780.83,10940.22,10437.08,10622.71,92187566.4657471
2020-10-02 00:00:00+00:00,10611.17,10667.53,10380.0,10578.54,88155824.33838902
2020-10-03 00:00:00+00:00,10571.6,10605.79,10500.0,10553.66,11976269.708171792
2020-10-04 00:00:00+00:00,10543.17,10699.88,10524.81,10669.63,11286071.112016186
2020-10-05 00:00:00+00:00,10666.16,10805.82,10620.71,10795.0,39056475.0775718
2020-10-06 00:00:00+00:00,10797.36,10801.86,10525.0,10606.33,50917756.84531097
2020-10-07 00:00:00+00:00,10602.31,10682.56,10547.71,10669.14,59323076.462808765
2020-10-08 00:00:00+00:00,10669.1,10957.0,10535.06,10925.2,76138165.1076395
2020-10-09 00:00:00+00:00,10927.02,11118.49,10826.4,11052.0,59187213.1890198
2020-10-10 00:00:00+00:00,11060.46,11496.06,11059.62,11301.2,36959108.498827375
2020-10-11 00:00:00+00:00,11300.97,11447.44,11272.11,11372.93,24766270.774521068
2020-10-12 00:00:00+00:00,11372.48,11731.7,11175.99,11535.98,81769653.96643437
2020-10-13 00:00:00+00:00,11539.42,11567.4,11314.53,11427.98,58259394.34122675
2020-10-14 00:00:00+00:00,11440.28,11555.1,11287.42,11428.84,43295311.80711819
2020-10-15 00:00:00+00:00,11430.49,11623.6,11250.01,11511.11,55994983.70820894
2020-10-16 00:00:00+00:00,11506.53,11548.65,11200.0,11321.86,48788436.33521453
2020-10-17 00:00:00+00:00,11331.88,11415.48,11264.01,11365.8,12779935.095066406
2020-10-18 00:00:00+00:00,11363.4,11526.34,11352.79,11519.97,12063351.90894566
2020-10-19 00:00:00+00:00,11518.58,11840.0,11409.94,11764.14,64231427.83100183
2020-10-20 00:00:00+00:00,11759.2,12059.94,11680.0,11921.11,69855765.32592045
2020-10-21 00:00:00+00:00,11921.33,13235.0,11899.1,12802.67,257251920.197188
2020-10-22 00:00:00+00:00,12802.63,13208.25,12686.73,12983.26,120453002.0232412
2020-10-23 00:00:00+00:00,12983.26,13037.26,12729.82,12941.59,64661333.35438682
2020-10-24 00:00:00+00:00,12940.03,13182.83,12887.38,13122.73,37016902.97980855
2020-10-25 00:00:00+00:00,13115.18,13363.53,12903.74,13039.09,47704851.29754404
2020-10-26 00:00:00+00:00,13041.12,13250.0,12773.5,13066.73,74809586.66464624
2020-10-27 00:00:00+00:00,13065.1,13788.0,13057.09,13647.9,153439989.24618474
2020-10-28 00:00:00+00:00,13642.31,13864.89,12892.0,13274.73,141652846.67302534
2020-10-29 00:00:00+00:00,13275.82,13650.0,12993.0,13468.44,119801193.9164505
2020-10-30 00:00:00+00:00,13456.14,13675.56,13129.26,13562.13,121803115.09259789
2020-10-31 00:00:00+00:00,13569.42,14100.0,13420.97,13816.08,87557927.68026109
2020-11-01 00:00:00+00:00,13799.44,13907.47,13629.31,13762.0,34874088.98561714
2020-11-02 00:00:00+00:00,13762.0,13842.5,13220.0,13563.72,95833257.9718415
2020-11-03 00:00:00+00:00,13578.82,14083.76,13287.7,14041.58,101462580.5090483
2020-11-04 00:00:00+00:00,14041.58,14277.5,13520.87,14160.59,154723234.0978456
2020-11-05 00:00:00+00:00,14168.49,15770.58,14100.0,15605.04,287485907.0875967
2020-11-06 00:00:00+00:00,15608.32,15968.98,15196.01,15598.09,210253940.47417668
2020-11-07 00:00:00+00:00,15603.28,15778.6,14351.0,14838.97,162248173.0652848
2020-11-08 00:00:00+00:00,14829.32,15664.9,14727.19,15489.15,78165982.52529615
2020-11-09 00:00:00+00:00,15484.68,15854.48,14824.66,15332.04,221794510.1032389
2020-11-10 00:00:00+00:00,15349.32,15482.76,15092.47,15313.65,137309562.69852412
2020-11-11 00:00:00+00:00,15314.94,15991.01,15290.85,15707.89,157287253.72346407
2020-11-12 00:00:00+00:00,15702.0,16369.99,15481.0,16300.0,265061980.374832
2020-11-13 00:00:00+00:00,16300.0,16494.52,15970.33,16335.58,128123616.63562822
2020-11-14 00:00:00+00:00,16339.06,16341.89,15715.1,16086.34,81176927.12738797
2020-11-15 00:00:00+00:00,16092.8,16170.0,15786.46,15975.49,51532223.24491777
2020-11-16 00:00:00+00:00,15975.49,16894.93,15875.5,16724.62,125630576.25221092
2020-11-17 00:00:00+00:00,16727.85,17868.0,16570.0,17680.63,173707566.78807124
2020-11-18 00:00:00+00:00,17681.77,18483.0,17041.47,17785.95,279558152.0421563
2020-11-19 00:00:00+00:00,17792.96,18189.97,17346.62,17825.47,187286802.58516097
2020-11-20 00:00:00+00:00,17822.37,18824.88,17755.81,18687.65,187250505.53107327
2020-11-21 00:00:00+00:00,18685.08,18977.0,18333.45,18725.0,111179787.92311125
2020-11-22 00:00:00+00:00,18726.43,18770.55,17600.0,18435.2,118302692.06270637
2020-11-23 00:00:00+00:00,18432.6,18786.31,18001.95,18383.35,173025693.6294285
2020-11-24 00:00:00+00:00,18386.92,19442.13,18068.56,19160.85,254127118.56008047
2020-11-25 00:00:00+00:00,19175.13,19490.0,18470.91,18732.43,167891694.00841695
2020-11-26 00:00:00+00:00,18727.24,18911.04,16218.0,17160.09,367654697.5627917
2020-11-27 00:00:00+00:00,17168.31,17471.89,16435.47,17154.39,153786231.7787466
2020-11-28 00:00:00+00:00,17160.38,17896.03,16875.01,17741.79,79332804.73994096
2020-11-29 00:00:00+00:00,17724.41,18352.47,17534.87,18192.03,67968319.87642018
2020-11-30 00:00:00+00:00,18196.75,19864.15,18196.75,19700.19,209071633.6297787
2020-12-01 00:00:00+00:00,19703.53,19918.01,18100.0,18771.43,221495167.07987264
2020-12-02 00:00:00+00:00,18773.21,19346.9,18334.0,19226.55,129766984.78873318
2020-12-03 00:00:00+00:00,19220.09,19621.0,18881.62,19448.4,120512498.21378551
2020-12-04 00:00:00+00:00,19439.94,19552.5,18573.89,18673.76,116929422.1822077
2020-12-05 00:00:00+00:00,18650.08,19185.17,18500.0,19162.16,45543150.68614736
2020-12-06 00:00:00+00:00,19162.17,19418.39,18870.62,19380.58,48518395.61847448
2020-12-07 00:00:00+00:00,19385.13,19431.0,18905.0,19173.5,82892225.80664901
2020-12-08 00:00:00+00:00,19183.13,19300.55,18163.52,18316.43,109531632.90526174
2020-12-09 00:00:00+00:00,18311.31,18654.92,17640.33,18556.64,165282976.45441377
2020-12-10 00:00:00+00:00,18546.38,18562.13,17908.0,18250.3,123818348.05542742
2020-12-11 00:00:00+00:00,18250.3,18290.43,17569.58,18040.02,120650258.79542908
2020-12-12 00:00:00+00:00,18031.23,18956.46,18022.55,18815.63,66143093.02784608
2020-12-13 00:00:00+00:00,18806.83,19416.64,18628.1,19162.36,81477611.41818756
2020-12-14 00:00:00+00:00,19151.82,19346.9,18979.21,19274.33,69741790.5230607
2020-12-15 00:00:00+00:00,19274.33,19567.84,19050.0,19434.87,131200379.9948635
2020-12-16 00:00:00+00:00,19434.55,21576.76,19277.66,21365.7,319943277.92615473
2020-12-17 00:00:00+00:00,21358.96,23777.0,21244.04,22814.24,516210793.7965781
2020-12-18 00:00:00+00:00,22829.89,23284.68,22360.93,23136.14,262834391.3401077
2020-12-19 00:00:00+00:00,23142.05,24217.38,22719.78,23842.99,206767308.0677353
2020-12-20 00:00:00+00:00,23842.38,24298.04,23092.77,23470.85,119606574.73115636
2020-12-21 00:00:00+00:00,23470.85,24123.83,21864.86,22732.01,288131136.8730505
2020-12-22 00:00:00+00:00,22750.07,23843.21,22383.59,23835.1,223277908.79754895
2020-12-23 00:00:00+00:00,23819.08,24096.9,22624.92,23247.71,268324356.77356216
2020-12-24 00:00:00+00:00,23215.0,23779.14,22700.1,23726.28,170484759.17024454
2020-12-25 00:00:00+00:00,23747.22,24777.0,23403.82,24705.15,159823272.15168774
2020-12-26 00:00:00+00:00,24714.01,26809.5,24485.32,26466.28,198271126.8324341
2020-12-27 00:00:00+00:00,26472.89,28377.94,25770.0,26259.6,347528320.4923128
2020-12-28 00:00:00+00:00,26242.82,27473.49,26079.6,27037.91,215972812.13514748
2020-12-29 00:00:00+00:00,27037.9,27395.0,25831.85,27370.0,262130106.8449238
2020-12-30 00:00:00+00:00,27370.0,29010.32,27328.37,28881.3,339116524.30245155
2020-12-31 00:00:00+00:00,28893.21,29300.0,27930.75,28992.79,274784287.8773533
2021-01-01 00:00:00+00:00,28999.63,29700.0,28720.0,29402.64,258198270.37312803
2021-01-02 00:00:00+00:00,29410.77,33333.0,29050.0,32216.53,575641056.5698922
2021-01-03 00:00:00+00:00,32216.51,34800.0,31977.45,33097.83,468684511.9099322
2021-01-04 00:00:00+00:00,33068.83,33669.76,27734.0,32005.88,718434068.1825922
2021-01-05 00:00:00+00:00,32054.23,34500.0,29936.26,34039.05,503999074.9330658
2021-01-06 00:00:00+00:00,34081.24,37050.83,33348.27,36849.94,708229605.5789086
2021-01-07 00:00:00+00:00,36875.96,40402.46,36327.5,39510.49,912781660.4609636
2021-01-08 00:00:00+00:00,39510.59,42000.0,36618.36,40667.07,902156318.381956
2021-01-09 00:00:00+00:00,40682.76,41422.77,38788.16,40239.06,343474472.1673788
2021-01-10 00:00:00+00:00,40239.06,41450.0,34322.07,38173.73,619139627.8168055
2021-01-11 00:00:00+00:00,38164.88,38261.39,30261.13,35455.58,1446125474.0765376
2021-01-12 00:00:00+00:00,35449.71,36639.23,32479.91,34035.02,621747472.2656214
2021-01-13 00:00:00+00:00,34035.02,37800.0,32327.76,37393.49,510884350.8289068
2021-01-14 00:00:00+00:00,37393.49,40112.78,36717.23,39134.35,427484257.46353227
2021-01-15 00:00:00+00:00,39147.98,39694.0,34380.0,36756.57,496181248.8751693
2021-01-16 00:00:00+00:00,36778.66,37944.12,35350.0,36000.0,276788977.13304
2021-01-17 00:00:00+00:00,36013.51,36839.0,33833.55,35819.25,244348627.59651217
2021-01-18 00:00:00+00:00,35826.36,37449.86,34777.85,36616.95,228900410.30171672
2021-01-19 00:00:00+00:00,36665.82,37874.71,35888.0,35917.62,236296930.6760422
2021-01-20 00:00:00+00:00,35888.13,36440.1,33400.0,35496.91,431659021.588537
2021-01-21 00:00:00+00:00,35516.17,35620.96,30044.16,30818.18,653796632.9275522
2021-01-22 00:00:00+00:00,30817.86,33864.85,28800.0,32992.06,561511118.3838006
2021-01-23 00:00:00+00:00,32989.1,33468.46,31426.11,32117.49,168801365.35353488
2021-01-24 00:00:00+00:00,32098.38,33075.75,30960.77,32288.83,150424283.12133074
2021-01-25 00:00:00+00:00,32289.06,34888.0,31939.12,32261.22,323862498.7719407
2021-01-26 00:00:00+00:00,32264.15,32953.28,30847.4,32504.53,375586951.6099056
2021-01-27 00:00:00+00:00,32521.65,32580.12,29150.49,30424.62,681624261.7846439
2021-01-28 00:00:00+00:00,30427.34,33870.58,29899.99,33484.87,598687944.0125637
2021-01-29 00:00:00+00:00,33488.66,38620.0,31990.0,34249.64,1076795633.6578126
2021-01-30 00:00:00+00:00,34265.71,34931.39,32860.0,34323.0,249915567.92510137
2021-01-31 00:00:00+00:00,34300.19,34380.21,32193.7,33141.38,157425636.56244656
2021-02-01 00:00:00+00:00,33110.32,34736.1,32333.01,33532.74,280805063.39446926
2021-02-02 00:00:00+00:00,33497.16,36008.67,33431.67,35522.16,256678333.36783132
2021-02-03 00:00:00+00:00,35496.91,37732.87,35382.45,37691.63,330831983.17051214
2021-02-04 00:00:00+00:00,37693.0,38748.52,36197.65,36996.32,435180399.767429
2021-02-05 00:00:00+00:00,36984.28,38359.69,36618.36,38320.0,199722877.4540984
2021-02-06 00:00:00+00:00,38320.0,41025.48,38230.81,39282.1,339226867.8217157
2021-02-07 00:00:00+00:00,39274.8,39727.44,37412.93,38858.39,232110495.73397204
2021-02-08 00:00:00+00:00,38870.36,46712.12,38050.97,46416.45,884405737.002033
2021-02-09 00:00:00+00:00,46445.51,48216.09,45000.0,46505.2,581551361.9056185
2021-02-10 00:00:00+00:00,46493.9,47364.09,43746.06,44854.63,425371211.5076081
2021-02-11 00:00:00+00:00,44854.63,48696.84,44040.96,47981.48,450585267.1134284
2021-02-12 00:00:00+00:00,48044.88,49000.0,46231.16,47395.84,282959606.02594244
2021-02-13 00:00:00+00:00,47424.25,48220.0,46133.0,47228.48,201744582.77273017
2021-02-14 00:00:00+00:00,47258.66,49714.66,47081.02,48662.5,253127430.65451
2021-02-15 00:00:00+00:00,48620.48,49048.82,45914.75,47942.57,331970371.74896824
2021-02-16 00:00:00+00:00,47954.05,50602.53,47036.02,49166.53,411822596.269818
2021-02-17 00:00:00+00:00,49136.7,52640.0,48896.19,52174.28,499393841.1824721
2021-02-18 00:00:00+00:00,52141.23,52566.98,50869.61,51579.54,326505859.8849298
2021-02-19 00:00:00+00:00,51560.46,56399.99,50627.32,55988.58,516762416.11620265
2021-02-20 00:00:00+00:00,56000.59,57553.81,54000.0,55936.04,290154249.3615372
2021-02-21 00:00:00+00:00,55919.75,58354.14,55537.99,57492.91,204845485.3499017
2021-02-22 00:00:00+00:00,57485.74,57564.19,47400.0,54173.65,921105509.3674452
2021-02-23 00:00:00+00:00,54173.64,54196.58,44845.72,48887.93,868562429.0579972
2021-02-24 00:00:00+00:00,48927.33,51459.51,47000.0,49754.0,436559842.950626
2021-02-25 00:00:00+00:00,49715.13,52079.16,46723.0,47088.58,372974183.4940124
2021-02-26 00:00:00+00:00,47070.18,48476.62,44151.97,46314.83,376364840.96787065
2021-02-27 00:00:00+00:00,46324.15,48365.31,45050.0,46109.98,141629955.9456422
2021-02-28 00:00:00+00:00,46142.1,46659.88,43021.0,45240.96,301708257.6401067
2021-03-01 00:00:00+00:00,45261.56,49831.52,45020.25,49629.33,422482547.34919065
2021-03-02 00:00:00+00:00,49641.89,50250.0,47069.52,48516.35,239951620.78261316
2021-03-03 00:00:00+00:00,48438.0,52652.82,48168.45,50379.68,309909954.2670612
2021-03-04 00:00:00+00:00,50376.05,51817.54,47500.0,48360.5,272831183.6899707
2021-03-05 00:00:00+00:00,48353.09,49471.24,46294.0,48739.21,254381971.1274171
2021-03-06 00:00:00+00:00,48774.67,49200.0,47082.29,48904.63,104707761.54835914
2021-03-07 00:00:00+00:00,48933.12,51477.53,48933.12,50967.3,143648782.12699437
2021-03-08 00:00:00+00:00,50952.55,52427.8,49316.98,52427.8,231707867.2379021
2021-03-09 00:00:00+00:00,52427.8,54939.26,51857.0,54929.02,298203730.6479716
2021-03-10 00:00:00+00:00,54927.29,57402.89,53010.0,55852.29,386289974.699289
2021-03-11 00:00:00+00:00,55918.09,58155.99,54269.0,57772.09,383634856.8202328
2021-03-12 00:00:00+00:00,57847.92,58098.5,55011.0,57271.04,299659867.9904188
2021-03-13 00:00:00+00:00,57297.67,61781.83,56080.96,61165.19,378480042.4018292
2021-03-14 00:00:00+00:00,61177.03,61700.0,58959.57,59016.39,193226870.0029893
2021-03-15 00:00:00+00:00,58956.9,60595.13,54555.0,55644.37,429864668.91738254
2021-03-16 00:00:00+00:00,55616.42,56950.0,53221.0,56908.34,440085094.0413401
2021-03-17 00:00:00+00:00,56928.38,58968.8,54124.0,58901.8,343991048.9694578
2021-03-18 00:00:00+00:00,58939.73,60083.25,57000.0,57648.05,318013386.39776576
2021-03-19 00:00:00+00:00,57648.01,59450.95,56279.34,58072.0,204615665.95544875
2021-03-20 00:00:00+00:00,58029.94,59957.0,57815.61,58138.39,138540623.43338948
2021-03-21 00:00:00+00:00,58072.87,58632.52,55500.0,57381.79,208226913.83079335
2021-03-22 00:00:00+00:00,57410.54,58461.78,53715.0,54070.92,355081945.3038823
2021-03-23 00:00:00+00:00,54117.71,55866.44,52933.03,54361.57,271615608.5695664
2021-03-24 00:00:00+00:00,54360.07,57207.33,51638.76,52287.52,359087907.61171675
2021-03-25 00:00:00+00:00,52281.77,53271.59,50360.0,51326.11,342992755.96613175
2021-03-26 00:00:00+00:00,51292.65,55114.86,51263.38,55081.37,268480429.1360244
2021-03-27 00:00:00+00:00,55081.26,56686.15,53948.35,55839.42,145739075.86422622
2021-03-28 00:00:00+00:00,55817.85,56573.04,54677.51,55790.92,115679637.96146208
2021-03-29 00:00:00+00:00,55790.28,58402.68,54892.42,57600.1,308761054.2423103
2021-03-30 00:00:00+00:00,57623.66,59388.66,57011.0,58760.59,199335818.7416269
2021-03-31 00:00:00+00:00,58767.75,59816.17,56713.45,58782.58,270120798.9194251
2021-04-01 00:00:00+00:00,58789.96,59490.0,57935.42,58728.53,163651800.58739355
2021-04-02 00:00:00+00:00,58744.0,60103.04,58450.0,59003.6,151320633.7813745
2021-04-03 00:00:00+00:00,58967.61,59801.39,56922.0,57064.42,94913443.86601768
2021-04-04 00:00:00+00:00,57064.13,58501.0,56466.25,58212.18,83862318.8114179
2021-04-05 00:00:00+00:00,58213.69,59280.0,56800.0,59125.0,142044095.61456126
2021-04-06 00:00:00+00:00,59135.36,59473.9,57216.0,58018.3,157310693.72574612
2021-04-07 00:00:00+00:00,58024.9,58668.0,55441.93,55932.83,305089906.58805925
2021-04-08 00:00:00+00:00,55912.38,58145.49,55680.4,58096.6,266477883.33785492
2021-04-09 00:00:00+00:00,58066.18,58890.25,57657.43,58109.56,154609090.20303363
2021-04-10 00:00:00+00:00,58129.02,61222.22,57870.0,59766.93,234163892.22547248
2021-04-11 00:00:00+00:00,59773.19,60679.0,59165.15,59979.26,109325423.75807384
2021-04-12 00:00:00+00:00,59972.26,61234.56,59361.11,59831.66,221822077.4316091
2021-04-13 00:00:00+00:00,59814.87,63769.0,59780.0,63564.48,363050229.1036266
2021-04-14 00:00:00+00:00,63605.69,64895.22,61327.0,62986.09,378098792.9623363
2021-04-15 00:00:00+00:00,62954.2,63855.37,61998.9,63239.19,217128555.4825658
2021-04-16 00:00:00+00:00,63247.24,63580.4,60042.04,61436.24,355028768.873348
2021-04-17 00:00:00+00:00,61436.23,62596.48,59676.67,60032.29,185588843.46090263
