timestamp,open_btc,high_btc,low_btc,close_btc,RSI_btc,MACD_btc,MA_20_btc,Trendline_btc,volume_btc,open_xau,high_xau,low_xau,close_xau,RSI_xau,MACD_xau,MA_20_xau,Trendline_xau,volume_xau
2019-07-12 00:00:00+00:00,11352.74,11942.39,11083.52,11808.91,56.46639,616.92551,11549.9195,11549.9195,108366581.48689,1404.51,1416.84,1403.08,1414.83,62.26594,19.90485,1398.27,1398.27,53268
2019-07-15 00:00:00+00:00,10191.87,11080.37,9855.0,10850.0,49.57513,331.90279,11490.323,11490.323,174121094.94705,1416.52,1419.73,1407.63,1413.7,61.74385,19.25516,1401.981,1401.981,48080
2019-07-16 00:00:00+00:00,10848.27,11042.11,9366.0,9412.81,41.4641,158.3654,11314.9365,11314.9365,195419607.07411,1414.44,1418.22,1400.68,1405.82,58.08623,17.89811,1404.9465,1404.9465,54713
2019-07-17 00:00:00+00:00,9427.45,9993.0,9049.54,9699.35,43.45064,43.45621,11242.217,11242.217,164818971.70499,1406.48,1426.75,1400.01,1426.21,64.02483,18.25747,1408.275,1408.275,51546
2019-07-18 00:00:00+00:00,9712.15,10797.0,9280.33,10648.6,49.5579,28.65606,11156.9255,11156.9255,194758018.81376,1426.3,1448.07,1414.56,1445.65,68.59369,19.88173,1411.14,1411.14,78476
2019-07-19 00:00:00+00:00,10638.44,10776.99,10102.58,10535.43,48.88012,7.70613,11090.766,11090.766,145256782.48802,1448.13,1452.92,1420.13,1424.96,59.87766,19.27725,1412.454,1412.454,91707
2019-07-22 00:00:00+00:00,10605.03,10686.89,10052.25,10328.83,47.4113,-33.90387,11066.4035,11066.4035,96794631.12052,1426.44,1429.98,1422.18,1424.67,59.76303,18.56083,1412.732,1412.732,61460
2019-07-23 00:00:00+00:00,10315.87,10327.33,9801.88,9847.02,44.23288,-95.98351,10960.383,10960.383,89025419.20867,1424.71,1430.21,1414.13,1417.6,56.90303,17.22402,1412.4525,1412.4525,61934
2019-07-24 00:00:00+00:00,9841.42,9911.5,9514.96,9763.67,43.68725,-150.17658,10891.2495,10891.2495,92104069.53054,1417.19,1429.51,1416.27,1425.11,59.13989,16.57947,1413.2745,1413.2745,58410
2019-07-25 00:00:00+00:00,9781.52,10187.0,9734.19,9883.96,44.74655,-181.32834,10835.5555,10835.5555,63039476.98813,1425.24,1433.73,1411.0,1414.11,54.66446,15.00805,1413.525,1413.525,70765
2019-07-26 00:00:00+00:00,9886.08,9897.46,9650.0,9846.94,44.46931,-206.62173,10765.9025,10765.9025,54848530.56849,1414.84,1424.79,1413.4,1418.31,56.03259,13.94089,1413.945,1413.945,47512
2019-07-29 00:00:00+00:00,9538.73,9725.17,9360.0,9495.39,41.95702,-305.6683,10375.2335,10375.2335,48128849.44198,1420.75,1428.11,1414.8,1426.62,58.68896,13.60883,1416.0885,1416.0885,36670
2019-07-30 00:00:00+00:00,9508.21,9775.0,9373.48,9593.62,43.11756,-312.3006,10249.967,10249.967,53090816.64262,1425.73,1433.2,1422.26,1430.61,59.94044,13.51187,1416.719,1416.719,45064
2019-07-31 00:00:00+00:00,9592.26,10143.2,9574.09,10085.34,48.65224,-274.71233,10186.772,10186.772,79850764.94544,1430.57,1434.47,1410.17,1412.23,52.10925,11.81572,1416.41,1416.41,75264
2019-08-01 00:00:00+00:00,10096.01,10499.0,9878.09,10407.71,51.95291,-216.41609,10116.712,10116.712,79949242.69904,1415.85,1445.95,1400.44,1444.89,61.68781,12.95753,1417.89,1417.89,91909
2019-08-02 00:00:00+00:00,10416.79,10670.0,10318.47,10529.51,53.17756,-158.55988,10074.248,10074.248,97786103.42738,1445.59,1447.93,1430.29,1440.32,59.88298,13.33988,1420.0015,1420.0015,109809
2019-08-05 00:00:00+00:00,10986.55,11959.36,10986.55,11800.0,64.4871,100.68315,10231.938,10231.938,203673378.12518,1440.29,1469.72,1436.67,1463.72,65.45603,15.3541,1423.4235,1423.4235,111163
2019-08-06 00:00:00+00:00,11800.0,12325.0,11200.0,11470.0,60.24296,166.78208,10320.4705,10320.4705,188344043.0058,1467.57,1474.81,1456.33,1474.27,67.63882,17.5988,1427.2615,1427.2615,98081
2019-08-07 00:00:00+00:00,11471.58,12145.42,11388.01,11971.57,64.10931,256.67962,10386.619,10386.619,185325353.56734,1474.58,1510.33,1472.18,1501.25,72.4357,21.30917,1431.4305,1431.4305,134373
2019-08-08 00:00:00+00:00,11973.46,12061.1,11450.93,11983.43,64.19797,325.13315,10459.019,10459.019,121565451.56894,1498.84,1509.53,1489.97,1500.88,72.27748,23.9438,1436.288,1436.288,101100
2019-08-09 00:00:00+00:00,11985.6,12040.0,11650.0,11859.32,62.45915,365.15909,10514.4795,10514.4795,87010821.00764,1506.34,1508.09,1494.74,1497.02,70.54617,25.42718,1440.3975,1440.3975,88737
2019-08-12 00:00:00+00:00,11527.44,11551.57,11194.04,11385.11,55.51559,332.19482,10685.027,10685.027,38910996.97338,1496.05,1519.99,1487.2,1511.72,73.18086,27.47226,1445.2985,1445.2985,77110
2019-08-13 00:00:00+00:00,11380.61,11446.94,10738.58,10862.28,49.40826,275.319,10739.9575,10739.9575,97795049.95351,1510.51,1534.95,1479.77,1501.35,68.52417,27.93421,1450.075,1450.075,121062
2019-08-14 00:00:00+00:00,10862.25,10862.25,9888.57,10022.99,41.51314,160.66872,10746.909,10746.909,127080900.80507,1501.62,1524.03,1493.78,1516.18,71.33349,29.16083,1454.5735,1454.5735,121466
2019-08-15 00:00:00+00:00,10022.5,10444.66,9467.57,10301.44,44.67196,91.22455,10769.634,10769.634,155378404.3817,1518.59,1526.97,1507.81,1523.42,72.61839,30.36708,1458.462,1458.462,135399
2019-08-16 00:00:00+00:00,10294.9,10540.0,9736.96,10354.34,45.27665,39.99707,10813.2825,10813.2825,114730225.42909,1521.85,1527.97,1503.63,1512.1,67.52236,30.06307,1462.819,1462.819,87768
2019-08-19 00:00:00+00:00,10318.99,10940.0,10267.56,10927.3,52.32491,-20.09369,10955.0315,10955.0315,87899434.47906,1509.43,1512.9,1493.18,1495.79,60.89199,28.1812,1466.375,1466.375,77501
2019-08-20 00:00:00+00:00,10927.3,10955.48,10549.74,10772.22,50.53227,-13.47062,10989.3755,10989.3755,63379433.08301,1496.54,1508.55,1492.93,1507.36,63.621,27.30861,1470.863,1470.863,63548
2019-08-21 00:00:00+00:00,10778.75,10807.54,9853.45,10134.75,43.87772,-58.9804,10975.7275,10975.7275,99448467.8885,1506.52,1508.03,1496.43,1502.31,61.60047,25.9109,1474.723,1474.723,61239
2019-08-22 00:00:00+00:00,10123.56,10238.29,9755.53,10112.01,43.65686,-95.77808,10954.8525,10954.8525,67854687.92643,1501.86,1504.55,1492.43,1498.16,59.91643,24.1895,1478.9255,1478.9255,66041
2019-08-23 00:00:00+00:00,10112.45,10479.0,10051.0,10401.6,47.29519,-100.41549,10933.8565,10933.8565,57804722.67788,1498.54,1530.2,1493.47,1526.25,66.57688,24.80595,1484.3225,1484.3225,98456
2019-08-26 00:00:00+00:00,10136.75,10650.0,10136.75,10360.97,47.53659,-134.41216,10753.3795,10753.3795,74253708.20629,1545.74,1555.21,1524.93,1527.38,66.81576,25.09638,1489.3605,1489.3605,127966
2019-08-27 00:00:00+00:00,10355.11,10375.53,10019.1,10167.29,45.20507,-143.69882,10663.1655,10663.1655,48613219.7538,1527.27,1544.65,1525.63,1542.63,69.9384,26.25445,1494.9615,1494.9615,83672
2019-08-28 00:00:00+00:00,10171.39,10280.71,9555.0,9711.78,40.20999,-185.67408,10549.583,10549.583,90350203.59161,1540.96,1546.83,1531.79,1541.01,69.19352,26.73334,1501.4005,1501.4005,89182
2019-08-29 00:00:00+00:00,9720.2,9720.2,9320.0,9490.0,38.00788,-234.13659,10431.117,10431.117,73235339.5052,1539.02,1550.3,1519.52,1526.87,62.89676,25.67591,1505.4995,1505.4995,107263
2019-08-30 00:00:00+00:00,9490.56,9700.0,9350.1,9579.75,39.45297,-262.27803,10346.4445,10346.4445,50938497.59953,1527.53,1533.11,1516.93,1520.55,60.25731,24.05068,1509.511,1509.511,92368
2019-09-02 00:00:00+00:00,9767.56,10471.0,9753.24,10384.48,51.80878,-222.47896,10144.9465,10144.9465,63810540.60764,1529.39,1533.77,1519.22,1528.96,62.51178,23.17415,1512.773,1512.773,50614
2019-09-03 00:00:00+00:00,10384.07,10783.0,10286.0,10617.61,54.74254,-158.47604,10174.6775,10174.6775,121503028.784,1526.91,1549.68,1521.61,1548.7,67.21313,23.79802,1516.4945,1516.4945,100722
2019-09-04 00:00:00+00:00,10617.72,10834.15,10378.7,10586.26,54.26414,-109.02616,10188.9185,10188.9185,106801851.41638,1546.53,1556.98,1533.78,1552.6,68.06523,24.32671,1519.062,1519.062,95612
2019-09-05 00:00:00+00:00,10586.26,10664.13,10461.97,10573.66,54.05965,-70.04604,10199.8845,10199.8845,48169625.97061,1551.44,1552.95,1506.19,1518.89,54.80644,21.77459,1519.9625,1519.9625,103092
2019-09-06 00:00:00+00:00,10573.04,10949.0,10204.18,10311.09,49.84441,-59.65357,10204.8945,10204.8945,110344232.17075,1518.45,1527.81,1502.47,1506.38,50.8479,18.52897,1520.4305,1520.4305,109340
2019-09-09 00:00:00+00:00,10387.33,10542.93,10060.0,10307.45,49.50459,-23.69726,10163.57,10163.57,62460701.49193,1503.51,1515.43,1497.54,1498.81,48.56218,15.17107,1519.785,1519.785,81607
2019-09-10 00:00:00+00:00,10317.62,10390.09,9910.0,10096.0,46.02979,-38.83572,10161.6325,10161.6325,47036470.56101,1498.32,1500.97,1484.45,1485.77,44.82425,11.32712,1519.006,1519.006,87411
2019-09-11 00:00:00+00:00,10093.39,10243.01,9855.11,10154.46,47.13461,-45.59028,10163.755,10163.755,46856217.2026,1486.28,1498.23,1485.99,1496.52,48.35355,9.04395,1518.023,1518.023,66314
2019-09-12 00:00:00+00:00,10163.81,10465.0,10027.52,10420.34,51.95213,-29.15298,10164.692,10164.692,49174070.94837,1496.74,1524.13,1489.16,1498.97,49.15183,7.34752,1516.8005,1516.8005,93718
2019-09-13 00:00:00+00:00,10423.99,10458.13,10153.87,10368.65,50.97949,-20.06594,10175.6395,10175.6395,38938608.85718,1497.62,1508.94,1485.71,1488.55,45.90218,5.10344,1515.623,1515.623,73329
2019-09-16 00:00:00+00:00,10320.36,10378.07,10060.95,10269.98,48.91505,-14.47918,10188.9435,10188.9435,56444195.1414,1500.71,1512.09,1495.83,1498.4,49.31365,4.07286,1515.7535,1515.7535,84660
2019-09-17 00:00:00+00:00,10257.2,10280.53,10130.59,10195.73,47.27427,-21.6687,10213.141,10213.141,51780020.67249,1498.49,1507.03,1493.39,1501.32,50.31395,3.45195,1515.4515,1515.4515,67403
2019-09-18 00:00:00+00:00,10182.96,10263.65,10080.0,10152.09,46.29144,-30.53582,10246.2455,10246.2455,40121129.07837,1501.47,1511.54,1482.97,1493.24,47.51934,2.28158,1514.998,1514.998,65272
2019-09-19 00:00:00+00:00,10161.59,10380.07,9600.0,10271.53,49.39257,-27.60704,10280.8345,10280.8345,76583617.74221,1492.89,1504.45,1488.92,1498.47,49.47552,1.75583,1515.0135,1515.0135,74260
2019-09-20 00:00:00+00:00,10284.72,10308.04,10055.0,10169.02,46.89015,-33.17523,10309.578,10309.578,45388221.03604,1499.19,1517.01,1497.89,1516.27,55.54847,2.74385,1514.5145,1514.5145,60729
2019-09-23 00:00:00+00:00,10022.38,10048.06,9606.0,9682.19,36.86265,-98.06601,10255.4995,10255.4995,52748214.16147,1512.63,1526.77,1511.48,1522.12,57.36236,3.95334,1514.2515,1514.2515,71616
2019-09-24 00:00:00+00:00,9685.69,9782.0,7998.0,8536.82,23.42244,-215.77786,10153.0275,10153.0275,240349160.74389,1523.09,1535.63,1515.55,1531.17,60.07649,5.57783,1513.6785,1513.6785,77381
2019-09-25 00:00:00+00:00,8536.71,8746.83,8216.0,8432.16,22.61117,-313.89217,10045.9525,10045.9525,147022027.7983,1533.29,1535.08,1500.4,1503.64,49.71016,4.59089,1511.81,1511.81,84604
2019-09-26 00:00:00+00:00,8443.44,8467.89,7733.99,8055.03,19.93214,-417.26969,9933.1495,9933.1495,134215489.1734,1503.66,1512.25,1500.25,1504.56,50.02053,3.83872,1510.6945,1510.6945,74798
2019-09-27 00:00:00+00:00,8055.25,8294.04,7866.0,8187.72,23.37226,-482.92331,9818.316,9818.316,83235157.40884,1503.95,1507.34,1486.79,1496.61,47.30373,2.57147,1509.4975,1509.4975,87365
2019-09-30 00:00:00+00:00,8060.13,8368.5,7714.7,8298.45,29.39966,-574.30698,9506.3405,9506.3405,78992880.05672,1496.25,1500.41,1464.43,1472.29,40.12419,-0.39074,1506.664,1506.664,85679
2019-10-01 00:00:00+00:00,8304.47,8531.25,8195.42,8319.01,29.93315,-570.96306,9414.568,9414.568,85058482.94859,1472.93,1487.19,1459.03,1479.38,42.84754,-2.14153,1503.198,1503.198,91422
2019-10-02 00:00:00+00:00,8326.41,8393.39,8170.91,8373.42,31.41028,-557.49608,9312.222,9312.222,41469648.2109,1480.06,1505.02,1474.44,1499.92,49.9498,-1.8503,1500.564,1500.564,90625
2019-10-03 00:00:00+00:00,8377.68,8419.23,8029.14,8239.92,29.7529,-551.24137,9205.7855,9205.7855,71696535.97399,1498.96,1519.48,1495.76,1504.83,51.50132,-1.20937,1499.861,1499.861,93063
2019-10-04 00:00:00+00:00,8243.39,8244.93,7986.65,8152.07,28.68044,-547.06697,9095.6205,9095.6205,51185065.64271,1506.04,1515.54,1495.77,1504.5,51.38603,-0.71976,1499.767,1499.767,88317
2019-10-07 00:00:00+00:00,7863.75,8313.7,7763.54,8205.53,35.32673,-521.79176,8767.289,8767.289,76831062.11297,1508.53,1509.25,1487.97,1493.27,47.48978,-1.22379,1499.49,1499.49,86523
2019-10-08 00:00:00+00:00,8211.04,8344.12,8109.74,8178.54,34.93302,-497.3222,8668.6115,8668.6115,29260549.6273,1493.37,1509.65,1486.81,1505.48,51.77157,-0.63073,1500.4755,1500.4755,107974
2019-10-09 00:00:00+00:00,8185.85,8707.8,8110.0,8586.34,44.92122,-439.95235,8584.352,8584.352,99895152.57598,1506.45,1512.34,1499.8,1505.42,51.74924,-0.16368,1500.9205,1500.9205,86218
2019-10-10 00:00:00+00:00,8586.57,8666.84,8450.61,8582.11,44.84432,-390.32819,8505.0065,8505.0065,63811695.23853,1505.7,1516.98,1491.02,1493.39,47.34021,-0.75555,1500.6415,1500.6415,115499
2019-10-11 00:00:00+00:00,8589.08,8820.0,8222.88,8265.55,39.40756,-372.25334,8419.02,8419.02,64674516.62781,1494.46,1503.13,1473.93,1487.93,45.44759,-1.64621,1500.6105,1500.6105,118368
2019-10-14 00:00:00+00:00,8278.39,8416.67,8215.41,8362.99,42.14313,-306.50846,8254.5095,8254.5095,35915758.64981,1486.43,1497.06,1482.77,1493.03,47.55663,-1.91842,1500.342,1500.342,74909
2019-10-15 00:00:00+00:00,8353.33,8420.85,8086.0,8155.13,38.28656,-299.87803,8240.658,8240.658,41139868.53931,1492.37,1498.53,1477.13,1481.0,43.30381,-3.06949,1499.326,1499.326,85309
2019-10-16 00:00:00+00:00,8162.45,8179.1,7912.66,7995.89,35.59888,-303.96873,8237.701,8237.701,69119672.4472,1481.09,1491.51,1476.96,1489.52,46.92394,-3.25669,1499.14,1499.14,91869
2019-10-17 00:00:00+00:00,7995.73,8130.71,7936.71,8073.32,37.88231,-297.53292,8231.981,8231.981,43562714.29742,1489.99,1497.31,1483.37,1492.23,48.05995,-3.15006,1498.828,1498.828,81532
2019-10-18 00:00:00+00:00,8069.26,8120.77,7811.62,7955.08,35.79514,-298.53218,8218.8315,8218.8315,44636697.97726,1491.98,1494.17,1484.81,1489.93,47.13781,-3.21409,1497.511,1497.511,72019
2019-10-21 00:00:00+00:00,8236.49,8352.0,8156.0,8213.65,43.75217,-244.76351,8206.0725,8206.0725,40408974.55154,1491.65,1495.17,1481.42,1484.06,44.77645,-3.69589,1495.608,1495.608,73746
2019-10-22 00:00:00+00:00,8206.53,8314.77,7989.15,8025.9,39.7362,-238.92898,8188.6965,8188.6965,45578563.05683,1484.53,1488.93,1480.78,1487.77,46.59731,-3.7353,1493.438,1493.438,69834
2019-10-23 00:00:00+00:00,8021.57,8052.04,7293.55,7470.77,30.74906,-275.9188,8150.239,8150.239,99407430.23772,1487.93,1496.23,1487.62,1491.75,48.55693,-3.40612,1492.8435,1492.8435,65293
2019-10-24 00:00:00+00:00,7470.77,7512.0,7356.0,7435.0,30.27393,-304.60851,8114.3855,8114.3855,37155840.70017,1491.33,1503.96,1487.93,1502.9,53.6845,-2.21993,1492.7605,1492.7605,67974
2019-10-25 00:00:00+00:00,7427.0,8784.29,7393.14,8662.66,55.62006,-225.68188,8140.26,8140.26,165576311.69329,1503.03,1517.93,1500.55,1504.16,54.23958,-1.16478,1493.138,1493.138,76377
2019-10-28 00:00:00+00:00,9547.32,9950.0,9177.84,9216.44,59.83681,60.03385,8329.664,8329.664,135684601.08698,1503.29,1508.17,1489.93,1492.54,48.47026,-1.25177,1494.1505,1494.1505,76826
2019-10-29 00:00:00+00:00,9216.39,9573.35,9051.48,9426.94,62.07783,124.17851,8371.694,8371.694,85404414.7742,1491.81,1494.71,1483.33,1487.9,46.35016,-1.6758,1494.5765,1494.5765,73054
2019-10-30 00:00:00+00:00,9426.94,9437.06,8985.25,9159.94,57.68142,151.72,8400.5855,8400.5855,80739723.65505,1487.39,1496.52,1481.08,1495.6,50.23989,-1.37467,1494.3605,1494.3605,74557
2019-10-31 00:00:00+00:00,9169.55,9438.61,8961.53,9150.07,57.51925,170.78175,8444.8115,8444.8115,92536116.51616,1495.77,1514.19,1493.89,1512.13,57.38319,0.19555,1494.7255,1494.7255,70127
2019-11-01 00:00:00+00:00,9158.08,9303.53,9054.6,9250.45,58.78826,191.77745,8492.1625,8492.1625,61428097.80575,1512.49,1516.09,1503.22,1513.9,58.07718,1.56475,1495.1955,1495.1955,72696
2019-11-04 00:00:00+00:00,9207.0,9586.5,9122.33,9410.76,60.43441,231.98155,8648.234,8648.234,46700353.64483,1512.69,1514.77,1504.34,1509.48,55.64051,2.26706,1496.006,1496.006,60931
2019-11-05 00:00:00+00:00,9410.76,9485.0,9165.2,9320.14,58.54973,235.61149,8714.4465,8714.4465,46410373.34436,1508.83,1509.61,1479.31,1483.78,44.06415,0.74133,1494.921,1494.921,86931
2019-11-06 00:00:00+00:00,9319.1,9448.19,9254.68,9344.78,58.92482,237.73601,8778.0195,8778.0195,43642315.41552,1483.71,1494.13,1482.91,1490.14,47.00276,0.04485,1494.157,1494.157,70392
2019-11-07 00:00:00+00:00,9346.02,9373.48,9080.0,9199.36,55.72012,225.09083,8840.2335,8840.2335,36576440.24962,1489.79,1492.21,1460.46,1468.52,39.4211,-2.226,1492.9135,1492.9135,100691
2019-11-08 00:00:00+00:00,9209.3,9253.39,8661.0,8767.37,47.4622,178.15775,8880.5775,8880.5775,85041268.84266,1468.11,1472.87,1456.12,1458.72,36.54364,-4.76156,1491.453,1491.453,83604
2019-11-11 00:00:00+00:00,9029.88,9075.32,8593.0,8720.36,46.74977,95.26082,8984.666,8984.666,55749043.99012,1460.22,1466.36,1448.15,1455.65,35.66538,-6.93875,1489.584,1489.584,62464
2019-11-12 00:00:00+00:00,8720.36,8872.47,8549.0,8813.91,48.55339,73.91813,9051.823,9051.823,41618455.45414,1454.99,1460.32,1445.57,1456.3,36.01601,-8.51359,1488.349,1488.349,88273
2019-11-13 00:00:00+00:00,8817.0,8839.46,8700.0,8755.24,47.46752,51.67406,9117.835,9117.835,27892627.35346,1457.29,1467.0,1456.64,1463.26,39.79938,-9.09521,1487.036,1487.036,84024
2019-11-14 00:00:00+00:00,8765.53,8791.78,8555.0,8636.9,45.26838,24.21726,9116.547,9116.547,29476062.54565,1463.99,1474.55,1461.07,1470.97,43.76614,-8.8322,1485.973,1485.973,79413
2019-11-15 00:00:00+00:00,8632.07,8799.03,8363.0,8463.49,42.18425,-11.40374,9077.084,9077.084,44126109.78325,1471.22,1471.31,1462.37,1467.37,42.36252,-8.81267,1484.845,1484.845,63220
2019-11-18 00:00:00+00:00,8499.53,8508.4,8010.7,8170.65,37.17164,-96.67921,8924.7905,8924.7905,39428743.1329,1467.85,1473.89,1456.28,1470.78,44.1884,-8.42492,1484.181,1484.181,65688
2019-11-19 00:00:00+00:00,8176.9,8197.77,7989.15,8121.63,36.37109,-131.09302,8872.875,8872.875,35835836.69419,1470.65,1475.23,1464.72,1472.31,45.02983,-7.90306,1483.408,1483.408,70981
2019-11-20 00:00:00+00:00,8124.08,8231.04,8027.28,8088.44,35.80877,-159.2091,8819.7935,8819.7935,24233016.32386,1473.67,1478.75,1465.88,1471.05,44.43569,-7.50465,1482.373,1482.373,80216
2019-11-21 00:00:00+00:00,8085.54,8116.92,7394.09,7611.51,28.89538,-217.46871,8737.8465,8737.8465,71357902.98055,1474.9,1475.59,1462.28,1464.32,41.30112,-7.64384,1480.444,1480.444,84627
2019-11-22 00:00:00+00:00,7612.23,7714.7,6785.0,7285.85,25.30311,-286.61401,8636.9015,8636.9015,146592369.12945,1464.37,1473.18,1461.25,1461.81,40.16318,-7.86602,1478.3265,1478.3265,69819
2019-11-25 00:00:00+00:00,6900.9,7380.0,6515.0,7122.14,28.42863,-432.23599,8307.551,8307.551,133302254.87615,1460.39,1462.08,1454.0,1454.94,37.14643,-8.49848,1476.4465,1476.4465,58527
2019-11-26 00:00:00+00:00,7127.12,7344.91,7018.78,7159.22,29.46285,-448.39748,8198.273,8198.273,54724000.70529,1454.94,1462.87,1450.02,1461.3,41.52533,-8.3898,1475.1165,1475.1165,55649
2019-11-27 00:00:00+00:00,7168.74,7676.27,6847.72,7527.84,38.91317,-426.54408,8114.697,8114.697,114099410.16421,1461.11,1461.75,1452.45,1453.93,38.20381,-8.79696,1473.033,1473.033,57103
2019-11-28 00:00:00+00:00,7517.82,7659.92,7372.19,7436.72,37.57311,-411.8304,8048.1645,8048.1645,51503635.71886,1455.75,1458.26,1454.16,1455.74,39.48404,-8.87132,1470.2135,1470.2135,31775
2019-11-29 00:00:00+00:00,7429.32,7870.35,7411.17,7753.69,44.70644,-370.32401,7995.2385,7995.2385,59384516.15218,1455.39,1466.53,1452.94,1463.83,44.97149,-8.18313,1467.71,1467.71,48203
2019-12-02 00:00:00+00:00,7411.75,7431.07,7140.08,7309.64,37.7938,-337.93455,7780.949,7780.949,31609077.44018,1462.43,1465.29,1453.89,1462.45,44.23464,-7.66078,1465.3585,1465.3585,65523
2019-12-03 00:00:00+00:00,7317.94,7415.0,7238.04,7300.43,37.65166,-332.64577,7708.2085,7708.2085,18632174.22487,1461.61,1481.73,1459.78,1477.32,53.14359,-5.97801,1465.0355,1465.0355,65924
2019-12-04 00:00:00+00:00,7299.2,7772.71,7087.09,7197.78,36.02533,-332.89991,7636.2525,7636.2525,55692042.04186,1476.47,1484.01,1471.35,1474.33,51.36659,-4.83,1464.245,1464.245,79731
2019-12-05 00:00:00+00:00,7199.58,7500.0,7150.06,7390.42,41.16169,-313.938,7582.599,7582.599,34304532.20701,1474.37,1480.29,1472.86,1475.76,52.18997,-3.76145,1464.607,1464.607,68940
2019-12-06 00:00:00+00:00,7397.35,7618.99,7305.56,7541.79,44.90485,-283.42906,7535.457,7535.457,31428450.19042,1476.04,1479.82,1458.66,1459.53,43.24168,-4.1761,1464.6475,1464.6475,63328
2019-12-09 00:00:00+00:00,7516.8,7666.0,7268.03,7340.52,40.86271,-229.48964,7414.249,7414.249,48318754.97207,1458.58,1465.35,1458.48,1461.71,44.6153,-4.27947,1464.9505,1464.9505,46080
2019-12-10 00:00:00+00:00,7332.05,7400.0,7150.23,7216.07,38.45717,-231.75899,7370.6305,7370.6305,29518206.96901,1461.41,1469.17,1459.95,1464.35,46.30988,-4.10109,1465.353,1465.353,66086
2019-12-11 00:00:00+00:00,7224.5,7271.0,7122.28,7207.42,38.28845,-231.58588,7350.426,7350.426,24648936.49635,1464.16,1478.84,1462.63,1474.72,52.46261,-3.08736,1465.926,1465.926,63369
2019-12-12 00:00:00+00:00,7208.95,7296.19,7072.2,7188.42,37.89518,-230.32676,7345.5545,7345.5545,31462916.37319,1474.89,1486.69,1463.89,1469.4,49.33883,-2.68234,1465.8475,1465.8475,80536
2019-12-13 00:00:00+00:00,7185.15,7302.35,7179.65,7257.47,40.29526,-221.20721,7342.4085,7342.4085,23064809.342,1466.57,1478.0,1461.73,1475.44,52.77675,-1.85262,1466.251,1466.251,92543
2019-12-16 00:00:00+00:00,7115.08,7147.91,6820.0,6882.19,33.31364,-239.40147,7335.7375,7335.7375,40763593.18833,1474.85,1479.85,1473.09,1475.9,53.03813,-1.14475,1466.507,1466.507,55769
2019-12-17 00:00:00+00:00,6882.08,6938.77,6550.0,6612.3,28.86648,-269.37767,7289.9605,7289.9605,46995311.39685,1475.89,1480.49,1474.12,1475.99,53.09284,-0.56992,1466.691,1466.691,55358
2019-12-18 00:00:00+00:00,6619.53,7449.68,6425.0,7286.91,47.67072,-235.97841,7282.47,7282.47,93809015.18843,1475.76,1479.24,1470.38,1475.45,52.6962,-0.15614,1466.911,1466.911,51047
2019-12-19 00:00:00+00:00,7286.91,7372.12,7000.0,7149.57,45.0592,-218.07759,7252.264,7252.264,42443825.1501,1475.3,1481.64,1473.19,1478.7,54.8809,0.42909,1467.63,1467.63,49593
2019-12-20 00:00:00+00:00,7157.53,7218.11,7072.61,7194.11,46.09064,-198.01447,7234.436,7234.436,23033122.44157,1478.94,1480.94,1475.78,1477.93,54.24172,0.82128,1468.436,1468.436,44501
2019-12-23 00:00:00+00:00,7521.88,7692.98,7247.86,7316.17,49.07069,-122.39889,7231.963,7231.963,49097114.83914,1477.96,1486.09,1477.46,1485.38,59.1937,1.7135,1469.958,1469.958,44323
2019-12-24 00:00:00+00:00,7317.47,7431.1,7156.0,7251.52,47.72531,-111.11345,7234.65,7234.65,30417151.85079,1485.2,1500.44,1484.33,1498.99,66.35668,3.4787,1471.8425,1471.8425,39618
2019-12-26 00:00:00+00:00,7195.8,7432.0,7150.0,7188.3,46.37413,-100.41043,7207.244,7207.244,22404113.54999,1503.27,1512.56,1502.27,1511.04,71.18027,5.78331,1474.698,1474.698,42592
2019-12-27 00:00:00+00:00,7195.17,7255.37,7052.0,7246.0,47.92073,-90.71411,7194.4115,7194.4115,29162040.49496,1510.77,1515.29,1507.28,1510.63,70.80828,7.4903,1477.4425,1477.4425,54172
2019-12-30 00:00:00+00:00,7372.79,7384.9,7199.0,7220.24,47.20942,-58.62509,7185.47,7185.47,26880327.88137,1511.16,1516.07,1510.7,1514.96,72.44604,9.08773,1479.999,1479.999,57637
2019-12-31 00:00:00+00:00,7222.74,7302.35,7112.55,7168.36,45.85627,-60.8926,7183.517,7183.517,18915089.23171,1514.63,1525.23,1514.54,1520.46,74.40994,10.67447,1482.8995,1482.8995,51632
2020-01-02 00:00:00+00:00,7174.7,7184.94,6900.0,6950.56,40.32802,-78.85589,7167.6845,7167.6845,27612544.99863,1520.26,1531.32,1518.38,1528.77,77.0693,12.4589,1485.472,1485.472,55524
2020-01-03 00:00:00+00:00,6945.7,7402.31,6853.53,7338.91,51.58679,-60.84835,7181.6785,7181.6785,59245032.22747,1528.25,1553.43,1527.86,1551.44,82.43276,15.52341,1489.3275,1489.3275,95044
2020-01-06 00:00:00+00:00,7352.12,7817.0,7342.46,7762.74,61.46022,11.12416,7274.396,7274.396,52229909.8545,1575.89,1582.09,1560.7,1565.63,84.82532,18.87943,1493.821,1493.821,118721
2020-01-07 00:00:00+00:00,7768.17,8220.0,7697.03,8159.01,68.04713,76.52278,7318.001,7318.001,99199877.40944,1564.53,1577.32,1555.23,1573.24,85.9319,21.90072,1499.5065,1499.5065,96091
